key;gender;frequency;probability;yoform;full_form
хавронья;Ж;92;1.1416069201928289e-06;;[]
хариесса;Ж;25;3.1021927179152956e-07;;[]
харита;Ж;202;2.506571716075559e-06;;[]
харитина;Ж;862;1.069636049137194e-05;;[]
христиана;Ж;220;2.72992959176546e-06;;[]
христина;Ж;37000;0.00045912452225146374;;[]
христинья;Ж;25;3.1021927179152956e-07;;[]
эвелина;Ж;41000;0.0005087596057381084;;[]
эгина;Ж;201;2.4941629452038977e-06;;[]
элеонора;Ж;41000;0.0005087596057381084;;[]
элла;Ж;45000;0.0005583946892247533;;[]
эллада;Ж;4000;4.963508348664473e-05;;[]
эллина;Ж;10000;0.00012408770871661184;;[]
эльвира;Ж;216000;0.0026802945082788155;;[]
эмилиана;Ж;58;7.197087105563486e-07;;[]
эмилия;Ж;679000;0.008425555421857944;;[]
эмма;Ж;33000;0.00040948943876481904;;[]
энна;Ж;4000;4.963508348664473e-05;;[]
эра;Ж;7000;8.686139610162828e-05;;[]
эсфира;Ж;127;1.5759139007009702e-06;;[]
эсфирь;Ж;438;5.435041641787598e-06;;[]
юдифь;Ж;102;1.2656946289094406e-06;;[]
юлиана;Ж;43000;0.0005335771474814309;;[]
юлиания;Ж;155;1.9233594851074834e-06;;[]
юлия;Ж;2000000;0.024817541743322367;;[]
юния;Ж;511;6.340881915418865e-06;;[]
юнона;Ж;6000;7.44526252299671e-05;;[]
юрия;Ж;3000;3.722631261498355e-05;;[]
юстина;Ж;2000;2.4817541743322365e-05;;[]
ядвига;Ж;4000;4.963508348664473e-05;;[]
ярослава;Ж;107000;0.0013277384832677465;;[]
абия;Ж;31;3.8467189702149665e-07;;[]
авенира;Ж;3;3.722631261498355e-08;;[]
авива;Ж;231;2.8664260713537333e-06;;[]
агапа;Ж;84;1.0423367532195393e-06;;[]
агафоклия;Ж;7;8.686139610162828e-08;;[]
агафоника;Ж;10;1.2408770871661184e-07;;[]
агна;Ж;51000;0.0006328473144547204;;[]
акила;М;115;1.427008650241036e-06;;[]
амата;Ж;140;1.7372279220325656e-06;;[]
ангел;Ж;81000;0.001005110440604556;;[]
анис;Ж;3000;3.722631261498355e-05;;[]
антигона;Ж;44;5.45985918353092e-07;;[]
аргентея;Ж;14;1.7372279220325655e-07;;[]
арис;Ж;1000;1.2408770871661182e-05;;[]
арминия;Ж;26;3.2262804266319076e-07;;[]
баян;Ж;20000;0.0002481754174332237;;[]
белослава;Ж;61;7.569350231713321e-07;;[]
братислава;Ж;14000;0.00017372279220325657;;[]
васена;Ж;401;4.975917119536135e-06;васёна;[]
василисса;Ж;474;5.881757393167401e-06;;[]
василла;Ж;22;2.72992959176546e-07;;[]
вевея;Ж;55;6.82482397941365e-07;;[]
велимира;Ж;89;1.1043806075778453e-06;;[]
венерия;Ж;13;1.6131402133159538e-07;;[]
венуста;Ж;10;1.2408770871661184e-07;;[]
вереника;Ж;52;6.452560853263815e-07;;[]
верона;Ж;76000;0.0009430665862462499;;[]
вестита;Ж;20;2.4817541743322367e-07;;[]
вивея;Ж;149;1.8489068598775162e-06;;[]
вивиан;Ж;239;2.965696238327023e-06;;[]
вивиана;Ж;141;1.7496366929042268e-06;;[]
вила;Ж;83000;0.001029927982347878;;[]
вилора;Ж;557;6.911685375515279e-06;;[]
воислава;Ж;29;3.598543552781743e-07;;[]
всеслава;Ж;904;1.1217528867981709e-05;;[]
гаафа;Ж;3;3.722631261498355e-08;;[]
гаиания;Ж;5;6.204385435830592e-08;;[]
гали;Ж;10000;0.00012408770871661184;;[]
гаяния;Ж;8;9.927016697328946e-08;;[]
геласия;Ж;14;1.7372279220325655e-07;;[]
гемелла;Ж;18;2.233578756899013e-07;;[]
гемина;Ж;14;1.7372279220325655e-07;;[]
гения;Ж;394;4.889055723434506e-06;;[]
гера;Ж;17000;0.00021094910481824012;;[]
глориоза;Ж;27;3.3503681353485196e-07;;[]
голиндуха;Ж;14;1.7372279220325655e-07;;[]
гонеста;Ж;13;1.6131402133159538e-07;;[]
густа;Ж;102;1.2656946289094406e-06;;[]
деина;Ж;60;7.44526252299671e-07;;[]
денница;Ж;49;6.080297727113979e-07;;[]
диодора;Ж;87;1.0795630658345229e-06;;[]
диор;Ж;854;1.059709032439865e-05;;[]
доброгнева;Ж;25;3.1021927179152956e-07;;[]
добромира;Ж;348;4.3182522633380915e-06;;[]
домнина;Ж;4000;4.963508348664473e-05;;[]
доната;Ж;328;4.070076845904868e-06;;[]
доса;Ж;2000;2.4817541743322365e-05;;[]
досифея;Ж;24;2.978105009198684e-07;;[]
дружина;Ж;4000;4.963508348664473e-05;;[]
дуклида;Ж;10;1.2408770871661184e-07;;[]
евдокея;Ж;1;1.2408770871661183e-08;;[]
евмения;Ж;1;1.2408770871661183e-08;;[]
евникия;Ж;3;3.722631261498355e-08;;[]
евномия;Ж;1;1.2408770871661183e-08;;[]
евсевия;Ж;5;6.204385435830592e-08;;[]
евтихия;Ж;2;2.4817541743322366e-08;;[]
елис;Ж;45;5.583946892247532e-07;;[]
ермиония;Ж;2;2.4817541743322366e-08;;[]
есфирь;Ж;32;3.9708066789315785e-07;;[]
заря;Ж;3200;3.9708066789315784e-05;;[]
илия;Ж;300;3.7226312614983547e-06;;[]
индис;Ж;1;1.2408770871661183e-08;;[]
иовилла;Ж;1;1.2408770871661183e-08;;[]
иола;Ж;28;3.474455844065131e-07;;[]
иона;М;200;2.4817541743322365e-06;;[]
ипполита;Ж;4;4.963508348664473e-08;;[]
ириней;М;11;1.36496479588273e-07;;[]
иулитта;Ж;3;3.722631261498355e-08;;[]
иулия;Ж;83;1.0299279823478783e-06;;[]
иуния;Ж;15;1.8613156307491775e-07;;[]
ифигения;Ж;6;7.44526252299671e-08;;[]
каздоя;Ж;1;1.2408770871661183e-08;;[]
калида;Ж;13;1.6131402133159538e-07;;[]
каллиникия;Ж;1;1.2408770871661183e-08;;[]
каллисфения;Ж;1;1.2408770871661183e-08;;[]
келестина;Ж;1;1.2408770871661183e-08;;[]
керкира;Ж;300;3.7226312614983547e-06;;[]
кетевань;Ж;1;1.2408770871661183e-08;;[]
кириакия;Ж;2;2.4817541743322366e-08;;[]
кириана;Ж;5;6.204385435830592e-08;;[]
кирила;Ж;29;3.598543552781743e-07;;[]
кирилла;Ж;1300;1.6131402133159537e-05;;[]
кирьяна;Ж;8;9.927016697328946e-08;;[]
леонина;Ж;3;3.722631261498355e-08;;[]
лин;Ж;400;4.963508348664473e-06;;[]
лота;Ж;18;2.233578756899013e-07;;[]
лукина;Ж;3800;4.7153329312312493e-05;;[]
люцина;Ж;47;5.832122309680756e-07;;[]
маиса;Ж;25;3.1021927179152956e-07;;[]
май;М;1500;1.8613156307491774e-05;;[]
макрина;Ж;6;7.44526252299671e-08;;[]
максима;Ж;1800;2.233578756899013e-05;;[]
мамелфа;Ж;1;1.2408770871661183e-08;;[]
мар;Ж;18200;0.00022583962986423353;;[]
марлен;М;900;1.1167893784495064e-05;;[]
маруф;Ж;400;4.963508348664473e-06;;[]
меркурия;Ж;7;8.686139610162828e-08;;[]
мерона;Ж;2;2.4817541743322366e-08;;[]
милен;М;200;2.4817541743322365e-06;;[]
милютина;Ж;700;8.686139610162828e-06;;[]
мир;Ж;21200;0.00026306594247921706;;[]
митродора;Ж;5;6.204385435830592e-08;;[]
модеста;Ж;4;4.963508348664473e-08;;[]
мстислава;Ж;200;2.4817541743322365e-06;;[]
нада;Ж;300;3.7226312614983547e-06;;[]
нида;Ж;17;2.109491048182401e-07;;[]
никита;М;99700;0.00123715445590462;;[]
нимфодора;Ж;10;1.2408770871661184e-07;;[]
олдама;Ж;1;1.2408770871661183e-08;;[]
олена;Ж;1400;1.7372279220325655e-05;олёна;[]
олимпиодора;Ж;1;1.2408770871661183e-08;;[]
орина;Ж;45;5.583946892247532e-07;;[]
осия;Ж;14;1.7372279220325655e-07;;[]
паллада;Ж;200;2.4817541743322365e-06;;[]
перегрина;Ж;3;3.722631261498355e-08;;[]
перпетуя;Ж;2;2.4817541743322366e-08;;[]
петронилла;Ж;1;1.2408770871661183e-08;;[]
пинна;Ж;300;3.7226312614983547e-06;;[]
поплия;Ж;1;1.2408770871661183e-08;;[]
препедигна;Ж;8;9.927016697328946e-08;;[]
прискилла;Ж;16;1.9854033394657893e-07;;[]
просдока;Ж;15;1.8613156307491775e-07;;[]
радость;Ж;14000;0.00017372279220325657;;[]
рема;Ж;545;6.762780125055345e-06;;[]
савватия;Ж;866;1.0745995574858584e-05;;[]
савина;Ж;60000;0.000744526252299671;;[]
севастиана;Ж;13;1.6131402133159538e-07;;[]
северина;Ж;5000;6.204385435830592e-05;;[]
секлетея;Ж;20;2.4817541743322367e-07;;[]
селина;Ж;11000;0.00013649647958827301;;[]
серен;Ж;737;9.145264132414293e-06;;[]
силвана;Ж;85;1.0547455240912005e-06;;[]
силвия;Ж;2000;2.4817541743322365e-05;;[]
синклитикия;Ж;15;1.8613156307491775e-07;;[]
сира;Ж;575;7.13504325120518e-06;;[]
снандулия;Ж;18;2.233578756899013e-07;;[]
сосанна;Ж;8;9.927016697328946e-08;;[]
сосипатра;Ж;12;1.489052504599342e-07;;[]
тавифа;Ж;117;1.4518261919843584e-06;;[]
татиана;Ж;3000;3.722631261498355e-05;;[]
текуса;Ж;22;2.72992959176546e-07;;[]
текуста;Ж;4;4.963508348664473e-08;;[]
тигрия;Ж;13;1.6131402133159538e-07;;[]
тома;Ж;34000;0.00042189820963648024;;[]
транквиллина;Ж;11;1.36496479588273e-07;;[]
трифена;Ж;15;1.8613156307491775e-07;;[]
трофима;Ж;34;4.218982096364802e-07;;[]
урбана;Ж;11000;0.00013649647958827301;;[]
феа;Ж;75;9.306578153745887e-07;;[]
фектиста;Ж;1;1.2408770871661183e-08;;[]
фекуса;Ж;14;1.7372279220325655e-07;;[]
фелица;Ж;147;1.824089318134194e-06;;[]
фелицитата;Ж;19;2.3576664656156247e-07;;[]
феогния;Ж;14;1.7372279220325655e-07;;[]
феодота;Ж;14;1.7372279220325655e-07;;[]
феодула;Ж;10;1.2408770871661184e-07;;[]
феозва;Ж;15;1.8613156307491775e-07;;[]
феонилла;Ж;25;3.1021927179152956e-07;;[]
феопистия;Ж;10;1.2408770871661184e-07;;[]
фервуфа;Ж;11;1.36496479588273e-07;;[]
фессалоника;Ж;19;2.3576664656156247e-07;;[]
фессалоникия;Ж;9;1.1167893784495065e-07;;[]
фефела;Ж;3;3.722631261498355e-08;фефёла;[]
фива;Ж;83;1.0299279823478783e-06;;[]
фивея;Ж;16;1.9854033394657893e-07;;[]
филарета;Ж;120;1.489052504599342e-06;;[]
филонилла;Ж;16;1.9854033394657893e-07;;[]
филофея;Ж;27;3.3503681353485196e-07;;[]
флена;Ж;69;8.562051901446216e-07;флёна;[]
флор;Ж;762;9.455483404205821e-06;;[]
фомаида;Ж;15;1.8613156307491775e-07;;[]
фортуната;Ж;45;5.583946892247532e-07;;[]
хариса;Ж;46;5.708034600964144e-07;;[]
хина;Ж;270;3.350368135348519e-06;;[]
хиона;Ж;9;1.1167893784495065e-07;;[]
хиония;Ж;57;7.072999396846874e-07;;[]
хотина;Ж;723;8.971541340211035e-06;;[]
хриса;Ж;32;3.9708066789315785e-07;;[]
хрисия;Ж;20;2.4817541743322367e-07;;[]
целестина;Ж;30;3.722631261498355e-07;;[]
цецилия;Ж;120;1.489052504599342e-06;;[]
эннафа;Ж;5;6.204385435830592e-08;;[]
яздундокта;Ж;13;1.6131402133159538e-07;;[]
аарон;М;1000;1.2408770871661182e-05;;[]
абакум;М;65;8.065701066579769e-07;;[]
абрам;М;5000;6.204385435830592e-05;;[]
абросим;М;68;8.437964192729604e-07;;[]
аввакум;М;227;2.8167909878670885e-06;;[]
август;М;9000;0.00011167893784495065;;[]
августин;М;3000;3.722631261498355e-05;;[]
авдей;М;2000;2.4817541743322365e-05;;[]
авдий;М;119;1.4766437337276808e-06;;[]
авдикий;М;4;4.963508348664473e-08;;[]
авель;М;655;8.127744920938075e-06;;[]
авенир;М;763;9.467892175077483e-06;;[]
авентин;М;160;1.9854033394657894e-06;;[]
аверий;М;28;3.474455844065131e-07;;[]
аверкий;М;703;8.723365922777811e-06;;[]
аверьян;М;940;1.1664244619361512e-05;;[]
авив;М;81000;0.001005110440604556;;[]
авим;М;35;4.343069805081414e-07;;[]
авксентий;М;770;9.554753571179111e-06;;[]
авраам;М;2000;2.4817541743322365e-05;;[]
авраамий;М;8;9.927016697328946e-08;;[]
аврам;М;2000;2.4817541743322365e-05;;[]
аврамий;М;7;8.686139610162828e-08;;[]
аврелиан;М;40;4.963508348664473e-07;;[]
аврелий;М;1000;1.2408770871661182e-05;;[]
авсей;М;26;3.2262804266319076e-07;;[]
автоном;М;753;9.34380446636087e-06;;[]
агап;М;996;1.2359135788174538e-05;;[]
агапей;М;1;1.2408770871661183e-08;;[]
агапий;М;327;4.057668075033207e-06;;[]
агапит;М;121;1.5014612754710032e-06;;[]
агафангел;М;53;6.576648561980427e-07;;[]
агафон;М;1000;1.2408770871661182e-05;;[]
агафоник;М;10;1.2408770871661184e-07;;[]
аггей;М;647;8.028474753964785e-06;;[]
агей;М;324;4.0204417624182235e-06;;[]
аглай;М;16;1.9854033394657893e-07;;[]
адам;М;49000;0.000608029772711398;;[]
адолий;М;6;7.44526252299671e-08;;[]
адонис;М;920;1.1416069201928288e-05;;[]
адриан;М;10000;0.00012408770871661184;;[]
адриян;М;97;1.2036507745511346e-06;;[]
азар;М;1000;1.2408770871661182e-05;;[]
азарий;М;1000;1.2408770871661182e-05;;[]
азат;М;58000;0.0007197087105563486;;[]
акакий;М;6000;7.44526252299671e-05;;[]
аким;М;11000;0.00013649647958827301;;[]
акиндин;М;67;8.313876484012993e-07;;[]
акинф;М;26;3.2262804266319076e-07;;[]
акинфий;М;52;6.452560853263815e-07;;[]
аксентий;М;655;8.127744920938075e-06;;[]
аксен;М;434;5.385406558300954e-06;аксён;[]
албин;М;107;1.3277384832677466e-06;;[]
алвиан;М;23;2.854017300482072e-07;;[]
алевтин;М;298;3.6978137197550323e-06;;[]
александр;М;5000000;0.062043854358305915;;[]
алексей;М;300000;0.0037226312614983548;;[]
алексий;М;300;3.7226312614983547e-06;;[]
алеф;М;900;1.1167893784495064e-05;;[]
алим;М;2200;2.72992959176546e-05;;[]
алип;М;18;2.233578756899013e-07;;[]
алипий;М;2;2.4817541743322366e-08;;[]
алкивиад;М;1;1.2408770871661183e-08;;[]
алфей;М;8;9.927016697328946e-08;;[]
альберт;М;12900;0.00016007314424442925;;[]
альбин;М;73;9.058402736312664e-07;;[]
альвиан;М;12;1.489052504599342e-07;;[]
альфред;М;1100;1.36496479588273e-05;;[]
амбросий;М;20;2.4817541743322367e-07;;[]
амвросий;М;100;1.2408770871661182e-06;;[]
амос;М;96;1.1912420036794737e-06;;[]
амур;М;900;1.1167893784495064e-05;;[]
амфилохий;М;3;3.722631261498355e-08;;[]
анан;М;17;2.109491048182401e-07;;[]
ананий;М;100;1.2408770871661182e-06;;[]
анастасий;М;64;7.941613357863157e-07;;[]
анатолий;М;69200;0.0008586869443189539;;[]
андрей;М;400000;0.004963508348664473;;[]
андриан;М;400;4.963508348664473e-06;;[]
андриян;М;200;2.4817541743322365e-06;;[]
андрон;М;400;4.963508348664473e-06;;[]
андроний;М;4;4.963508348664473e-08;;[]
андроник;М;300;3.7226312614983547e-06;;[]
анект;М;2;2.4817541743322366e-08;;[]
анемподист;М;2;2.4817541743322366e-08;;[]
аникей;М;100;1.2408770871661182e-06;;[]
аникий;М;7;8.686139610162828e-08;;[]
аникита;М;67;8.313876484012993e-07;;[]
анин;М;55;6.82482397941365e-07;;[]
анисий;М;8;9.927016697328946e-08;;[]
анисим;М;200;2.4817541743322365e-06;;[]
антиох;М;5;6.204385435830592e-08;;[]
антип;М;200;2.4817541743322365e-06;;[]
антипа;М;9;1.1167893784495065e-07;;[]
антипий;М;2;2.4817541743322366e-08;;[]
антон;М;100000;0.0012408770871661183;;[]
антоний;М;200;2.4817541743322365e-06;;[]
антонин;М;97;1.2036507745511346e-06;;[]
антроп;М;6;7.44526252299671e-08;;[]
антропий;М;1;1.2408770871661183e-08;;[]
ануфрий;М;45;5.583946892247532e-07;;[]
анфим;М;9;1.1167893784495065e-07;;[]
анфир;М;4;4.963508348664473e-08;;[]
аполит;М;1;1.2408770871661183e-08;;[]
аполлинарий;М;100;1.2408770871661182e-06;;[]
аполлон;М;200;2.4817541743322365e-06;;[]
аполлоний;М;1;1.2408770871661183e-08;;[]
аполлос;М;2;2.4817541743322366e-08;;[]
ардалион;М;9;1.1167893784495065e-07;;[]
ардальон;М;3;3.722631261498355e-08;;[]
арест;М;17;2.109491048182401e-07;;[]
ареф;М;14;1.7372279220325655e-07;;[]
арефий;М;89;1.1043806075778453e-06;;[]
ариан;М;100;1.2408770871661182e-06;;[]
арий;М;700;8.686139610162828e-06;;[]
арион;М;71;8.81022731887944e-07;;[]
аристарх;М;600;7.4452625229967095e-06;;[]
аристид;М;8;9.927016697328946e-08;;[]
аркадий;М;8300;0.00010299279823478782;;[]
армен;М;4400;5.45985918353092e-05;;[]
арнольд;М;1000;1.2408770871661182e-05;;[]
арон;М;200;2.4817541743322365e-06;;[]
арсен;М;10100;0.00012532858580377795;;[]
арсений;М;6800;8.437964192729604e-05;;[]
арсентий;М;300;3.7226312614983547e-06;;[]
артамон;М;23;2.854017300482072e-07;;[]
артемий;М;2600;3.2262804266319074e-05;;[]
артемон;М;70;8.686139610162828e-07;;[]
артем;М;100000;0.0012408770871661183;артём;[]
артур;М;55300;0.0006862050292028634;;[]
архимед;М;63;7.817525649146545e-07;;[]
архип;М;300;3.7226312614983547e-06;;[]
асаф;М;61;7.569350231713321e-07;;[]
асафий;М;1;1.2408770871661183e-08;;[]
асир;М;1900;2.3576664656156247e-05;;[]
аскольд;М;200;2.4817541743322365e-06;;[]
асон;М;21;2.605841883048848e-07;;[]
астафий;М;2;2.4817541743322366e-08;;[]
астерий;М;1;1.2408770871661183e-08;;[]
астион;М;6;7.44526252299671e-08;;[]
аттик;М;17;2.109491048182401e-07;;[]
афанас;М;28;3.474455844065131e-07;;[]
афанасий;М;1100;1.36496479588273e-05;;[]
афиноген;М;97;1.2036507745511346e-06;;[]
афон;М;300;3.7226312614983547e-06;;[]
афоний;М;2;2.4817541743322366e-08;;[]
африкан;М;18;2.233578756899013e-07;;[]
бенедикт;М;100;1.2408770871661182e-06;;[]
богдан;М;25200;0.0003127010259658618;;[]
болеслав;М;400;4.963508348664473e-06;;[]
бонифат;М;3;3.722631261498355e-08;;[]
бонифатий;М;3;3.722631261498355e-08;;[]
борис;М;26300;0.0003263506739246891;;[]
борислав;М;3200;3.9708066789315784e-05;;[]
боян;М;200;2.4817541743322365e-06;;[]
бронислав;М;400;4.963508348664473e-06;;[]
будимир;М;100;1.2408770871661182e-06;;[]
вавила;М;13;1.6131402133159538e-07;;[]
вадим;М;74700;0.0009269351841130904;;[]
вакх;М;5;6.204385435830592e-08;;[]
валент;М;26;3.2262804266319076e-07;;[]
валентин;М;18000;0.0002233578756899013;;[]
валер;М;95;1.1788332328078125e-06;;[]
валериан;М;200;2.4817541743322365e-06;;[]
валерий;М;53000;0.0006576648561980427;;[]
валерьян;М;300;3.7226312614983547e-06;;[]
варлам;М;64;7.941613357863157e-07;;[]
варламий;М;1;1.2408770871661183e-08;;[]
варнава;М;200;2.4817541743322365e-06;;[]
варсоноф;М;1;1.2408770871661183e-08;;[]
варсонофий;М;3;3.722631261498355e-08;;[]
варфоломей;М;200;2.4817541743322365e-06;;[]
василий;М;66500;0.0008251832629654687;;[]
вассиан;М;2;2.4817541743322366e-08;;[]
